"Statistika prostih delovnih mest po: KOHEZIJSKA REGIJA, LETO , MERITVE"

" ";"2008";" ";" ";" ";" ";" ";"2009";" ";" ";" ";" ";" ";"2010";" ";" ";" ";" ";" ";"2011";" ";" ";" ";" ";" ";"2012";" ";" ";" ";" ";" "
" ";"Število prostih delovnih mest  - SKUPAJ";"Število zasedenih delovnih mest  - SKUPAJ";"Stopnja prostih delovnih mest (%) - SKUPAJ";"Število prostih delovnih mest - (10+)";"Število zasedenih delovnih mest - (10+)";"Stopnja prostih delovnih mest (%) - (10+)";"Število prostih delovnih mest  - SKUPAJ";"Število zasedenih delovnih mest  - SKUPAJ";"Stopnja prostih delovnih mest (%) - SKUPAJ";"Število prostih delovnih mest - (10+)";"Število zasedenih delovnih mest - (10+)";"Stopnja prostih delovnih mest (%) - (10+)";"Število prostih delovnih mest  - SKUPAJ";"Število zasedenih delovnih mest  - SKUPAJ";"Stopnja prostih delovnih mest (%) - SKUPAJ";"Število prostih delovnih mest - (10+)";"Število zasedenih delovnih mest - (10+)";"Stopnja prostih delovnih mest (%) - (10+)";"Število prostih delovnih mest  - SKUPAJ";"Število zasedenih delovnih mest  - SKUPAJ";"Stopnja prostih delovnih mest (%) - SKUPAJ";"Število prostih delovnih mest - (10+)";"Število zasedenih delovnih mest - (10+)";"Stopnja prostih delovnih mest (%) - (10+)";"Število prostih delovnih mest  - SKUPAJ";"Število zasedenih delovnih mest  - SKUPAJ";"Stopnja prostih delovnih mest (%) - SKUPAJ";"Število prostih delovnih mest - (10+)";"Število zasedenih delovnih mest - (10+)";"Stopnja prostih delovnih mest (%) - (10+)"
"00 SLOVENIJA";7826;766068;1.0;5315;612553;0.9;4980;744077;0.7;3171;588568;0.5;4927;727749;0.7;3144;573481;0.5;6075;711407;0.8;3784;560257;0.7;5340;702010;0.8;3247;551776;0.6
"01 Vzhodna Slovenija";3625;367127;1.0;2436;297748;0.8;2416;352609;0.7;1514;282738;0.5;2528;341842;0.7;1563;272891;0.6;3134;332941;0.9;1932;265059;0.7;2737;326574;0.8;1681;259091;0.6
"02 Zahodna Slovenija";4201;398941;1.0;2879;314805;0.9;2564;391469;0.7;1656;305830;0.5;2399;385908;0.6;1581;300589;0.5;2941;378466;0.8;1852;295198;0.6;2603;375436;0.7;1567;292685;0.5

"Vir: Statistièni urad Republike Slovenije. "
" "
"Raziskava o prostih delovnih mestih temelji na izkljuèno "
"administrativnih virih: "
"- podatke o prostih delovnih mestih  pridobimo od Zavoda RS za "
"zaposlovanje, ki jih zbira na obrazcu PD-1; "
"- podatke o zasedenih delovnih mestih pa pridobimo iz Statistiènega "
"registra delovno aktivnega prebivalstva (SRDAP), ki ga vzdržuje naš "
"urad. "

"Povezave: "
"- (seznam HREF=http://www.stat.si/doc/metod_pojasnila/07-146-MP.pdf "
"target=_blank) Metodološka pojasnila "
"- (seznam "
"HREF=http://www.stat.si/koledar.asp?pod=7&kon=146&DatumOd=1.1.2005&Da-"
"tumDo=Date() target=_blank) Koledar objav "

"Podatki so teritorialno razvršèeni po Klasifikaciji statistiènih "
"teritorialnih enot v Evropski uniji (The Classification  of "
"Territorial Units for Statistics) – NUTS ((seznam "
"HREF=../database/Meta/Klas/NUTS.htm TARGET=_blank) opis in "
"pojasnila), raven NUTS 2. "
" "

"Velikost je doloèena glede na število zasedenih delovnih mest: "
"- SKUPAJ vkljuèeni so vsi deli poslovnih subjektov oz. poslovni "
"subjekti v celoti (v kolikor le-ti nimajo podrejene enote), pri "
"katerih je zaposlena vsaj ena oseba; "
"- 10+        vkljuèeni so vsi deli poslovnih subjektov oz. poslovni "
"subjekti v celoti (v kolikor le-ti nimajo podrejene enote), pri "
"katerih je zaposlenih 10 ali veè oseb. "

